ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Robert L. Cowles	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Republican		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	11	Ward 11	426	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	1	28	84	2	68	Waukesha	City	261	New Berlin	68261	12	Ward 12	425	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	1	28	84	2	68	Waukesha	City	261	New Berlin	68261	13	Ward 13	724	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	1	28	84	2	68	Waukesha	City	261	New Berlin	68261	14	Ward 14	1059	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	1	28	84	2	68	Waukesha	City	261	New Berlin	68261	15	Ward 15	791	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	1	28	84	2	68	Waukesha	City	261	New Berlin	68261	16	Ward 16	538	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	17	Ward 17	581	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	18	Ward 18	912	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	19	Ward 19	769	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	20	Ward 20	860	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	21	Ward 21	734	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	22	Ward 22	978	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	23	Ward 23	841	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	24	Ward 24	867	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	25	Ward 25	498	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	26	Ward 26	554	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	27	Ward 27	28	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	261	New Berlin	68261	28	Ward 28	10	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	98	Ward 25	866	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	99	Ward 26	973	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	115	Ward 42	7	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	119	Ward 46	24	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	121	Ward 48	3	0	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	129	Ward 56	0	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 28	5	28	84	2	68	Waukesha	City	291	Waukesha	68291	133	Ward 60	4	0	
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	74951	571	
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Dave Hansen	Chad Fradette	Scattering 
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic	Republican	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	5	Brown	Town	30	Pittsfield	5030	2	Wards 1 - 4	844	644	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	Town	36	Scott	5036	3	Ward 5	46	17	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	Village	136	Howard	5136	11	Wards 1 - 4, 11 & 12	1592	917	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	Village	136	Howard	5136	12	Wards 5 - 10	1866	1285	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	Village	136	Howard	5136	13	Wards 13 - 16	1758	1201	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	5	Brown	Village	171	Pulaski	5171	2	Wards 1 - 3 & 6	866	585	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	5	Brown	Village	178	Suamico	5178	1	Wards 1 - 3 & 10	1141	992	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	Village	178	Suamico	5178	2	Ward 7	363	410	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	5	Brown	Village	178	Suamico	5178	3	Wards 4 - 6, 8 & 9	1811	1314	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	49	Ward 1	802	493	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	50	Ward 2	691	350	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	51	Ward 3	665	485	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	52	Ward 4	687	320	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	53	Ward 5	1000	568	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	54	Ward 6	544	217	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	55	Ward 7	915	522	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	56	Ward 8	851	450	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	57	Ward 9	569	368	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	58	Ward 10	729	398	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	59	Ward 11	657	288	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	60	Ward 12	417	171	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	61	Ward 13	488	204	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	62	Ward 14	650	247	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	63	Ward 15	749	299	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	64	Ward 16	671	230	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	65	Ward 17	452	185	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	66	Ward 18	407	79	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	67	Ward 19	435	98	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	68	Ward 20	524	167	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	69	Ward 21	673	207	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	70	Ward 22	454	226	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	71	Ward 23	437	199	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	72	Ward 24	421	176	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	73	Ward 25	383	116	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	74	Ward 26	251	86	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	75	Ward 27	635	196	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	76	Ward 28	938	350	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	77	Ward 29	711	236	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	78	Ward 30	772	289	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	79	Ward 31	410	136	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	80	Ward 32	929	370	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	81	Ward 33	880	382	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	82	Ward 34	658	233	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	83	Ward 35	552	221	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	88	3	5	Brown	City	231	Green Bay	5231	84	Ward 36	456	158	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	85	Ward 37	574	142	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	86	Ward 38	637	300	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	88	Ward 39	478	173	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	89	Ward 40	556	229	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	90	Ward 41	629	243	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	91	Ward 42	703	337	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	92	Ward 43	711	382	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	93	Ward 44	708	348	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	90	3	5	Brown	City	231	Green Bay	5231	94	Ward 45	760	326	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Town	6	Beaver	38006	2	Wards 1 - 3	338	277	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Town	14	Grover	38014	2	Wards 1 - 3	517	290	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Town	24	Peshtigo	38024	4	Wards 1 - 5	1337	784	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Town	28	Pound	38028	2	Wards 1 - 4	354	331	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Village	111	Coleman	38111	2		201	130	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	Village	171	Pound	38171	2		80	76	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	251	Marinette	38251	10	Ward 1	471	160	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	251	Marinette	38251	15	Wards 2 & 4	940	326	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	251	Marinette	38251	18	Wards 3 & 5	854	372	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	251	Marinette	38251	19	Ward 6	430	120	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	251	Marinette	38251	20	Wards 7 & 8	907	357	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	38	Marinette	City	271	Peshtigo	38271	7	Wards 1 - 8	919	505	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	12	Chase	43012	2	Wards 1 - 4	855	565	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	20	Lena	43020	2	Wards 1 & 2	181	125	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	22	Little River	43022	2	Wards 1 & 2	380	158	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	24	Little Suamico	43024	4	Wards 1 - 7	1301	957	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	30	Oconto	43030	2	Wards 1 - 3	466	241	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	34	Pensaukee	43034	2	Wards 1 - 3	463	255	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Town	40	Stiles	43040	2	Wards 1 - 3	446	309	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Village	146	Lena	43146	2		175	60	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	Village	171	Pulaski	43171	2	Ward 5	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	43	Oconto	City	265	Oconto	43265	12	Wards 1 - 8	1489	485	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 30	8	30	89	3	59	Shawano	Village	171	Pulaski	59171	3	Wards 4 & 7	33	35	0
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	51643	26483	50
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Tara Johnson	Dan Kapanke	Scattering 
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic	Republican	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	2	Bridgeport	12002	2		175	349	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	4	Clayton	12004	2	Wards 1 - 3	228	232	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	6	Eastman	12006	2	Wards 1 & 2	127	230	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	8	Freeman	12008	2		169	196	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	10	Haney	12010	2		77	83	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	12	Marietta	12012	2		106	132	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	14	Prairie du Chien	12014	2		189	262	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	16	Scott	12016	2		136	114	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	18	Seneca	12018	2		157	268	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	20	Utica	12020	2		171	190	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Town	22	Wauzeka	12022	2	Wards 1 & 2	82	108	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	106	Bell Center	12106	2		31	21	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	116	De Soto	12116	2	Ward 2	28	21	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	121	Eastman	12121	2		57	130	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	126	Ferryville	12126	2		55	63	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	131	Gays Mills	12131	2		121	156	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	146	Lynxville	12146	2		39	41	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	151	Mount Sterling	12151	2		38	64	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	181	Soldiers Grove	12181	2		120	145	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	182	Steuben	12182	2		17	32	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	Village	191	Wauzeka	12191	2		147	132	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	7	Ward 1	186	263	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	8	Wards 2 & 3	160	193	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	9	Wards 4 & 5	182	224	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	10	Ward 6	201	213	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	11	Wards 7 & 8	184	273	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	12	Crawford	City	271	Prairie du Chien	12271	12	Ward 9	227	229	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	2	Bangor	32002	2		122	202	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	4	Barre	32004	2	Wards 1 & 2	216	453	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	6	Burns	32006	2		192	321	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	8	Campbell	32008	2	Wards 1 - 6	1251	1293	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	Town	8	Campbell	32008	3	Ward 7	23	4	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	10	Farmington	32010	2	Wards 1 - 3	499	515	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	12	Greenfield	32012	2	Wards 1 - 3	456	629	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	14	Hamilton	32014	2	Wards 1 - 3	493	880	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	16	Holland	32016	2	Wards 1 - 4	780	1227	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	18	Medary	32018	2	Wards 1 & 2	350	545	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	20	Onalaska	32020	2	Wards 1 - 7	1348	1877	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	Town	22	Shelby	32022	2	Wards 1, 4 - 6	864	1005	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	22	Shelby	32022	3	Wards 2 & 3	499	616	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Town	24	Washington	32024	2		143	178	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Village	106	Bangor	32106	2	Wards 1 & 2	314	390	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Village	136	Holmen	32136	2	Wards 1 - 10	1972	2202	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Village	176	Rockland	32176	2		121	152	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	Village	191	West Salem	32191	2	Wards 1 - 6	1031	1364	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	1	Ward 1	850	704	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	2	Ward 2	785	593	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	3	Ward 3	746	440	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	4	Ward 4	892	536	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	5	Ward 5	1245	926	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	6	Ward 6	1224	852	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	7	Ward 7	1031	475	6
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	8	Ward 8	1098	835	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	9	Ward 9	976	821	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	10	Ward 10	988	694	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	11	Ward 11	887	474	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	12	Ward 12	867	484	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	13	Ward 13	845	538	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	14	Ward 14	1010	735	5
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	15	Ward 15	882	707	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	16	Ward 16	806	699	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	95	4	32	LaCrosse	City	246	La Crosse	32246	17	Ward 17	1042	893	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	246	La Crosse	32246	18	Ward 18	3	8	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	246	La Crosse	32246	19	Ward 19	18	18	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	246	La Crosse	32246	20	Ward 20	1	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	246	La Crosse	32246	21	Ward 21	0	1	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	265	Onalaska	32265	4	Wards 1 - 4	1561	2320	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	265	Onalaska	32265	5	Wards 5 - 8 & 13	1201	1278	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	32	LaCrosse	City	265	Onalaska	32265	6	Wards 9 - 12	1368	1700	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	42	Monroe	Town	16	Jefferson	42016	2		97	156	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	42	Monroe	Town	22	Leon	42022	2		204	340	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	94	4	42	Monroe	Town	32	Portland	42032	2		134	207	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 32	3	32	96	4	42	Monroe	Town	34	Ridgeville	42034	2		103	135	0
